RecordingTime [ms];Time of Day [h:m:s:ms];Trial;Stimulus;Export Start Trial Time [ms];Export End Trial Time [ms];Participant;Color;Tracking Ratio [%];Category Group;Category Binocular;Index Binocular;Pupil Diameter Right [mm];Point of Regard Binocular X [px];Point of Regard Binocular Y [px];Point of Regard Right X [px];Point of Regard Right Y [px];AOI Name Binocular;Gaze Vector Right X;Gaze Vector Right Y;Gaze Vector Right Z;Video Time [h:m:s:ms];Annotation Name;Annotation Description;Annotation Tags;Mouse Position X [px];Mouse Position Y [px];Scroll Direction X;Scroll Direction Y;Content
480274.9;21:45:20:519;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.6;625.0;244.3;667.2;221.2;-;0.1;0.1;1.0;00:04:19:140;-;-;-;-;-;-;-;-
480308.1;21:45:20:553;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;625.4;245.1;666.8;225.0;-;0.1;0.1;1.0;00:04:19:182;-;-;-;-;-;-;-;-
480341.5;21:45:20:586;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;625.9;244.5;667.5;224.0;-;0.1;0.1;1.0;00:04:19:182;-;-;-;-;-;-;-;-
480374.7;21:45:20:619;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;626.3;245.1;668.5;226.1;-;0.1;0.1;1.0;00:04:19:223;-;-;-;-;-;-;-;-
480408.1;21:45:20:653;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;627.5;244.2;668.1;224.4;-;0.1;0.1;1.0;00:04:19:265;-;-;-;-;-;-;-;-
480441.3;21:45:20:686;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;626.1;244.3;669.8;224.8;-;0.0;0.1;1.0;00:04:19:307;-;-;-;-;-;-;-;-
480474.6;21:45:20:719;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;626.1;243.2;667.7;224.8;-;0.1;0.1;1.0;00:04:19:348;-;-;-;-;-;-;-;-
480508.1;21:45:20:753;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;627.4;242.3;668.5;224.2;-;0.1;0.1;1.0;00:04:19:390;-;-;-;-;-;-;-;-
480541.2;21:45:20:786;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.4;627.1;242.6;668.7;226.3;-;0.1;0.1;1.0;00:04:19:390;-;-;-;-;-;-;-;-
480574.3;21:45:20:819;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;625.9;242.5;668.0;224.1;-;0.1;0.1;1.0;00:04:19:432;-;-;-;-;-;-;-;-
480607.8;21:45:20:852;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;627.9;242.7;670.3;223.4;-;0.0;0.1;1.0;00:04:19:473;-;-;-;-;-;-;-;-
480640.9;21:45:20:885;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;627.6;242.9;670.3;224.6;-;0.0;0.1;1.0;00:04:19:515;-;-;-;-;-;-;-;-
480674.2;21:45:20:919;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.4;627.7;242.9;670.8;223.8;-;0.0;0.1;1.0;00:04:19:557;-;-;-;-;-;-;-;-
480707.4;21:45:20:952;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;628.0;243.8;670.6;225.0;-;0.0;0.1;1.0;00:04:19:598;-;-;-;-;-;-;-;-
480740.8;21:45:20:985;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;627.2;242.6;669.5;224.9;-;0.1;0.1;1.0;00:04:19:598;-;-;-;-;-;-;-;-
480774.0;21:45:21:018;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.4;627.6;243.3;669.4;225.3;-;0.1;0.1;1.0;00:04:19:640;-;-;-;-;-;-;-;-
480807.3;21:45:21:052;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.4;626.8;245.1;667.6;227.7;-;0.1;0.1;1.0;00:04:19:682;-;-;-;-;-;-;-;-
480840.6;21:45:21:085;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.4;628.1;244.6;669.9;226.9;-;0.0;0.1;1.0;00:04:19:682;-;-;-;-;-;-;-;-
480873.9;21:45:21:118;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.4;627.8;243.3;671.1;224.5;-;0.0;0.1;1.0;00:04:19:723;-;-;-;-;-;-;-;-
480907.2;21:45:21:152;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.4;627.5;244.2;670.3;225.4;-;0.0;0.1;1.0;00:04:19:765;-;-;-;-;-;-;-;-
480940.4;21:45:21:185;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;626.1;244.2;668.7;225.9;-;0.1;0.1;1.0;00:04:19:807;-;-;-;-;-;-;-;-
480973.7;21:45:21:218;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.4;627.3;242.8;670.3;222.7;-;0.0;0.1;1.0;00:04:19:848;-;-;-;-;-;-;-;-
481007.0;21:45:21:251;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.4;628.1;244.7;671.3;225.8;-;0.0;0.1;1.0;00:04:19:890;-;-;-;-;-;-;-;-
481040.3;21:45:21:285;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.4;628.8;242.8;672.3;224.2;-;0.0;0.1;1.0;00:04:19:890;-;-;-;-;-;-;-;-
481073.6;21:45:21:318;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;628.3;243.5;672.5;224.1;-;0.0;0.1;1.0;00:04:19:932;-;-;-;-;-;-;-;-
481106.7;21:45:21:351;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;627.4;243.1;670.8;224.5;-;0.0;0.1;1.0;00:04:19:973;-;-;-;-;-;-;-;-
481139.9;21:45:21:384;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;626.7;242.8;669.5;225.3;-;0.1;0.1;1.0;00:04:20:015;-;-;-;-;-;-;-;-
481173.3;21:45:21:418;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;628.2;243.6;672.1;224.0;-;0.0;0.1;1.0;00:04:20:057;-;-;-;-;-;-;-;-
481206.5;21:45:21:451;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;624.3;241.6;668.8;224.7;-;0.1;0.1;1.0;00:04:20:098;-;-;-;-;-;-;-;-
481239.9;21:45:21:484;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;625.1;242.4;668.4;225.8;-;0.1;0.1;1.0;00:04:20:140;-;-;-;-;-;-;-;-
481273.0;21:45:21:518;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;624.7;241.8;667.5;225.2;-;0.1;0.1;1.0;00:04:20:140;-;-;-;-;-;-;-;-
481306.4;21:45:21:551;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;625.3;240.7;669.2;222.2;-;0.1;0.1;1.0;00:04:20:182;-;-;-;-;-;-;-;-
481339.7;21:45:21:584;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;625.3;242.6;670.1;224.1;-;0.0;0.1;1.0;00:04:20:223;-;-;-;-;-;-;-;-
481373.2;21:45:21:618;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;624.7;241.7;667.9;224.0;-;0.1;0.1;1.0;00:04:20:265;-;-;-;-;-;-;-;-
481406.2;21:45:21:651;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;626.0;240.6;669.8;223.5;-;0.0;0.1;1.0;00:04:20:307;-;-;-;-;-;-;-;-
481439.4;21:45:21:684;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;625.3;241.7;669.7;223.7;-;0.1;0.1;1.0;00:04:20:307;-;-;-;-;-;-;-;-
481472.7;21:45:21:717;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;625.2;242.0;669.0;223.3;-;0.1;0.1;1.0;00:04:20:307;-;-;-;-;-;-;-;-
481506.1;21:45:21:751;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;626.1;243.5;670.9;224.6;-;0.0;0.1;1.0;00:04:20:390;-;-;-;-;-;-;-;-
481539.5;21:45:21:784;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;624.3;242.8;667.4;226.0;-;0.1;0.1;1.0;00:04:20:390;-;-;-;-;-;-;-;-
481572.6;21:45:21:817;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;625.5;242.9;669.0;225.0;-;0.1;0.1;1.0;00:04:20:432;-;-;-;-;-;-;-;-
481605.9;21:45:21:850;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.4;624.4;243.3;667.9;224.2;-;0.1;0.1;1.0;00:04:20:473;-;-;-;-;-;-;-;-
481639.3;21:45:21:884;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;623.4;243.8;665.7;226.3;-;0.1;0.1;1.0;00:04:20:515;-;-;-;-;-;-;-;-
481672.6;21:45:21:917;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.4;625.0;245.3;669.4;228.0;-;0.1;0.1;1.0;00:04:20:557;-;-;-;-;-;-;-;-
481705.7;21:45:21:950;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;626.5;243.8;670.3;226.4;-;0.0;0.1;1.0;00:04:20:598;-;-;-;-;-;-;-;-
481739.0;21:45:21:984;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;624.8;243.3;669.5;224.2;-;0.1;0.1;1.0;00:04:20:598;-;-;-;-;-;-;-;-
481772.3;21:45:22:017;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;622.1;243.2;664.7;226.4;-;0.1;0.1;1.0;00:04:20:640;-;-;-;-;-;-;-;-
481805.5;21:45:22:050;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;624.2;242.7;668.8;225.5;-;0.1;0.1;1.0;00:04:20:682;-;-;-;-;-;-;-;-
481838.8;21:45:22:083;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;622.7;240.0;665.4;221.7;-;0.1;0.1;1.0;00:04:20:723;-;-;-;-;-;-;-;-
481872.0;21:45:22:117;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.5;624.1;240.2;667.0;221.3;-;0.1;0.1;1.0;00:04:20:765;-;-;-;-;-;-;-;-
481905.3;21:45:22:150;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.6;623.1;240.6;666.2;221.4;-;0.1;0.1;1.0;00:04:20:765;-;-;-;-;-;-;-;-
481938.6;21:45:22:183;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.6;623.0;243.2;666.6;224.2;-;0.1;0.1;1.0;00:04:20:807;-;-;-;-;-;-;-;-
481972.2;21:45:22:217;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.6;622.2;240.3;665.8;221.8;-;0.1;0.1;1.0;00:04:20:848;-;-;-;-;-;-;-;-
482005.2;21:45:22:250;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.6;624.2;242.3;668.5;223.3;-;0.1;0.1;1.0;00:04:20:890;-;-;-;-;-;-;-;-
482038.5;21:45:22:283;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.6;623.1;242.8;667.3;223.2;-;0.1;0.1;1.0;00:04:20:890;-;-;-;-;-;-;-;-
482071.8;21:45:22:316;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.6;623.8;241.6;668.4;221.9;-;0.1;0.1;1.0;00:04:20:932;-;-;-;-;-;-;-;-
482104.9;21:45:22:349;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.6;624.4;242.1;668.3;221.4;-;0.1;0.1;1.0;00:04:20:973;-;-;-;-;-;-;-;-
482138.3;21:45:22:383;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.6;625.0;241.3;669.2;221.5;-;0.1;0.1;1.0;00:04:21:015;-;-;-;-;-;-;-;-
482171.5;21:45:22:416;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.6;624.5;242.6;668.1;221.9;-;0.1;0.1;1.0;00:04:21:057;-;-;-;-;-;-;-;-
482204.9;21:45:22:449;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.6;624.3;242.3;668.8;222.5;-;0.1;0.1;1.0;00:04:21:057;-;-;-;-;-;-;-;-
482238.1;21:45:22:483;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;624.5;239.7;669.8;220.3;-;0.0;0.1;1.0;00:04:21:098;-;-;-;-;-;-;-;-
482271.5;21:45:22:516;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;623.0;239.7;667.7;219.4;-;0.1;0.1;1.0;00:04:21:140;-;-;-;-;-;-;-;-
482304.6;21:45:22:549;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;623.0;239.4;667.1;217.6;-;0.1;0.1;1.0;00:04:21:182;-;-;-;-;-;-;-;-
482337.9;21:45:22:582;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;623.3;235.7;667.5;215.2;-;0.1;0.1;1.0;00:04:21:223;-;-;-;-;-;-;-;-
482371.1;21:45:22:616;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;623.9;236.3;669.3;216.8;-;0.1;0.1;1.0;00:04:21:223;-;-;-;-;-;-;-;-
482404.6;21:45:22:649;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.8;622.1;236.3;668.4;215.8;-;0.1;0.1;1.0;00:04:21:265;-;-;-;-;-;-;-;-
482437.6;21:45:22:682;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.8;619.6;236.4;665.3;217.0;-;0.1;0.1;1.0;00:04:21:307;-;-;-;-;-;-;-;-
482471.1;21:45:22:716;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;621.4;237.4;666.6;217.8;-;0.1;0.1;1.0;00:04:21:348;-;-;-;-;-;-;-;-
482504.2;21:45:22:749;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;622.4;235.9;667.1;217.9;-;0.1;0.1;1.0;00:04:21:390;-;-;-;-;-;-;-;-
482537.6;21:45:22:782;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;625.1;236.0;668.4;217.3;-;0.1;0.1;1.0;00:04:21:432;-;-;-;-;-;-;-;-
482570.8;21:45:22:815;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;622.6;235.7;669.5;215.9;-;0.1;0.1;1.0;00:04:21:432;-;-;-;-;-;-;-;-
482604.1;21:45:22:849;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;622.3;236.8;665.9;217.3;-;0.1;0.1;1.0;00:04:21:473;-;-;-;-;-;-;-;-
482637.5;21:45:22:882;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;623.5;236.1;668.4;216.3;-;0.1;0.1;1.0;00:04:21:515;-;-;-;-;-;-;-;-
482670.7;21:45:22:915;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;623.3;236.9;666.1;218.4;-;0.1;0.1;1.0;00:04:21:557;-;-;-;-;-;-;-;-
482704.0;21:45:22:949;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;622.7;237.5;669.5;216.9;-;0.1;0.1;1.0;00:04:21:557;-;-;-;-;-;-;-;-
482737.1;21:45:22:982;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;622.0;238.4;667.2;220.2;-;0.1;0.1;1.0;00:04:21:598;-;-;-;-;-;-;-;-
482770.4;21:45:23:015;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;624.4;237.8;669.2;218.1;-;0.1;0.1;1.0;00:04:21:640;-;-;-;-;-;-;-;-
482803.8;21:45:23:048;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.8;623.8;238.1;669.2;219.5;-;0.1;0.1;1.0;00:04:21:682;-;-;-;-;-;-;-;-
482837.1;21:45:23:082;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.7;622.4;237.9;667.3;219.2;-;0.1;0.1;1.0;00:04:21:682;-;-;-;-;-;-;-;-
482870.3;21:45:23:115;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.8;624.4;238.3;670.5;218.9;-;0.0;0.1;1.0;00:04:21:723;-;-;-;-;-;-;-;-
482903.6;21:45:23:148;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.8;622.5;238.4;667.2;218.5;-;0.1;0.1;1.0;00:04:21:765;-;-;-;-;-;-;-;-
482936.9;21:45:23:181;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.8;623.7;238.6;667.9;219.8;-;0.1;0.1;1.0;00:04:21:807;-;-;-;-;-;-;-;-
482970.3;21:45:23:215;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.8;622.3;238.8;667.9;219.0;-;0.1;0.1;1.0;00:04:21:848;-;-;-;-;-;-;-;-
483003.4;21:45:23:248;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.8;621.6;242.3;666.2;223.3;-;0.1;0.1;1.0;00:04:21:890;-;-;-;-;-;-;-;-
483036.7;21:45:23:281;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.8;623.5;242.6;669.4;223.0;-;0.1;0.1;1.0;00:04:21:890;-;-;-;-;-;-;-;-
483069.9;21:45:23:314;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.8;621.4;242.9;666.5;224.0;-;0.1;0.1;1.0;00:04:21:932;-;-;-;-;-;-;-;-
483103.2;21:45:23:348;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.8;622.6;241.6;668.5;221.9;-;0.1;0.1;1.0;00:04:21:973;-;-;-;-;-;-;-;-
483136.5;21:45:23:381;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.8;621.8;242.3;667.3;223.6;-;0.1;0.1;1.0;00:04:22:015;-;-;-;-;-;-;-;-
483169.7;21:45:23:414;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.8;621.9;241.9;668.5;222.9;-;0.1;0.1;1.0;00:04:22:057;-;-;-;-;-;-;-;-
483203.0;21:45:23:448;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.9;621.2;240.6;667.8;219.5;-;0.1;0.1;1.0;00:04:22:057;-;-;-;-;-;-;-;-
483236.3;21:45:23:481;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.8;620.3;242.9;664.4;221.9;-;0.1;0.1;1.0;00:04:22:098;-;-;-;-;-;-;-;-
483269.5;21:45:23:514;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.9;619.2;242.1;665.3;221.9;-;0.1;0.1;1.0;00:04:22:140;-;-;-;-;-;-;-;-
483303.0;21:45:23:547;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.8;621.2;240.8;665.1;220.6;-;0.1;0.1;1.0;00:04:22:182;-;-;-;-;-;-;-;-
483336.1;21:45:23:581;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.9;622.3;241.5;668.1;223.3;-;0.1;0.1;1.0;00:04:22:182;-;-;-;-;-;-;-;-
483369.3;21:45:23:614;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.9;621.5;241.4;665.0;221.8;-;0.1;0.1;1.0;00:04:22:223;-;-;-;-;-;-;-;-
483402.8;21:45:23:647;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.9;621.7;242.3;665.5;223.5;-;0.1;0.1;1.0;00:04:22:265;-;-;-;-;-;-;-;-
483436.2;21:45:23:681;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.9;622.2;243.2;665.3;224.5;-;0.1;0.1;1.0;00:04:22:307;-;-;-;-;-;-;-;-
483469.2;21:45:23:714;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.9;622.7;241.9;666.3;223.1;-;0.1;0.1;1.0;00:04:22:348;-;-;-;-;-;-;-;-
483502.5;21:45:23:747;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.9;624.0;244.6;667.7;224.0;-;0.1;0.1;1.0;00:04:22:390;-;-;-;-;-;-;-;-
483535.8;21:45:23:780;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.9;623.0;244.3;666.8;225.0;-;0.1;0.1;1.0;00:04:22:390;-;-;-;-;-;-;-;-
483568.9;21:45:23:813;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.9;622.5;245.2;665.6;228.4;-;0.1;0.1;1.0;00:04:22:432;-;-;-;-;-;-;-;-
483602.3;21:45:23:847;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;5.0;623.8;246.0;667.4;228.1;-;0.1;0.1;1.0;00:04:22:473;-;-;-;-;-;-;-;-
483635.6;21:45:23:880;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;5.0;624.2;247.7;667.8;229.7;-;0.1;0.1;1.0;00:04:22:515;-;-;-;-;-;-;-;-
483668.9;21:45:23:913;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;5.0;623.2;244.3;668.6;227.5;-;0.1;0.1;1.0;00:04:22:557;-;-;-;-;-;-;-;-
483702.2;21:45:23:947;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;5.0;625.2;244.0;669.3;227.2;-;0.1;0.1;1.0;00:04:22:557;-;-;-;-;-;-;-;-
483735.4;21:45:23:980;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;5.0;624.3;242.0;668.4;226.7;-;0.1;0.1;1.0;00:04:22:598;-;-;-;-;-;-;-;-
483768.8;21:45:24:013;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.9;623.6;242.4;668.2;225.5;-;0.1;0.1;1.0;00:04:22:640;-;-;-;-;-;-;-;-
483801.9;21:45:24:046;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;5.0;622.8;243.9;668.1;225.0;-;0.1;0.1;1.0;00:04:22:682;-;-;-;-;-;-;-;-
483835.4;21:45:24:080;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;5.0;624.1;242.6;668.6;226.4;-;0.1;0.1;1.0;00:04:22:723;-;-;-;-;-;-;-;-
483868.4;21:45:24:113;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.9;620.5;243.2;664.9;225.0;-;0.1;0.1;1.0;00:04:22:765;-;-;-;-;-;-;-;-
483901.7;21:45:24:146;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;5.0;623.2;243.7;669.0;227.3;-;0.1;0.1;1.0;00:04:22:765;-;-;-;-;-;-;-;-
483935.1;21:45:24:180;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;5.0;621.4;243.8;664.5;226.2;-;0.1;0.1;1.0;00:04:22:807;-;-;-;-;-;-;-;-
483968.4;21:45:24:213;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;5.0;623.8;245.0;668.9;229.5;-;0.1;0.1;1.0;00:04:22:807;-;-;-;-;-;-;-;-
484001.7;21:45:24:246;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;5.0;622.7;244.4;667.2;225.1;-;0.1;0.1;1.0;00:04:22:848;-;-;-;-;-;-;-;-
484034.9;21:45:24:279;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;142;4.9;621.9;244.3;664.4;225.8;-;0.1;0.1;1.0;00:04:22:890;-;-;-;-;-;-;-;-
